Ocean pollution and marine debris,"Each year, billions of pounds of trash and other pollutants enter the ocean.","Each year, billions of pounds of trash and other pollutants enter the ocean. Where does this pollution come from? Where does it go? Some of the debris ends up on our beaches, washed in with the waves and tides. Some debris sinks, some is eaten by marine animals that mistake it for food, and some accumulates in ocean gyres. Other forms of pollution that impact the health of the ocean come from sources like oil spills or from accumulation of many dispersed sources, such as fertilizer from our yards.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,"Each year, billions of pounds of trash and other pollutants enter the ocean.","Litter such as plastic detergent bottles, crates, buoys, combs, and water bottles blanket Kanapou Bay, on the Island of Kaho’olawe in Hawaii. This region is a hot-spot for marine debris accumulation. (Image credit: NOAA)



Download Image",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,"Each year, billions of pounds of trash and other pollutants enter the ocean.","Where does pollution come from?
The majority of pollutants that make their way into the ocean come from human activities along the coastlines and far inland. One of the biggest sources of pollution is nonpoint source pollution, which occurs as a result of runoff. Nonpoint source pollution can come from many sources, like septic tanks, vehicles, farms, livestock ranches, and timber harvest areas. Pollution that comes from a single source, like an oil or chemical spill, is known as point source pollution. Point source pollution events often have large impacts, but fortunately, they occur less often. Discharge from faulty or damaged factories or water treatment systems is also considered point source pollution.


















NOAA is developing underwater robots to map, measure toxicity of Great Lakes algal blooms


                  Two underwater robots were deployed to autonomously monitor and measure the toxicity of harmful algal blooms in the Great Lakes. 
                












Nutrients and algal blooms: Too much of a good thing?
Sometimes it is not the type of material, but its concentration that determines whether a substance is a pollutant. For example, the nutrients nitrogen and phosphorus are essential elements for plant growth. However, if they are too abundant in a body of water, they can stimulate an overgrowth of algae, triggering an event called an algal bloom. Harmful algal blooms (HABs), also known as “red tides,” grow rapidly and produce toxic effects that can affect marine life and sometimes even humans. Excess nutrients entering a body of water, either through natural or human activities, can also result in hypoxia or dead zones. When large amounts of algae sink and decompose in the water, the decomposition process consumes oxygen and depletes the supply available to healthy marine life. Many of the marine species that live in these areas either die or, if they are mobile (such as fish), leave the area.
Using ecological forecasting, NOAA is able to predict changes in ecosystems in response to HABs and other environmental drivers. These forecasts provide information about how people, economies, and communities may be affected. For example, the Harmful Algal Bloom Monitoring System developed by NOAA’s National Centers for Coastal Ocean Science provides information to the public and local authorities to help decide whether beaches need to be closed temporarily to protect public health.


















Creating a social norm: A student-designed program to reduce marine debris


                  In 2015, fifth graders from Falmouth, Massachusetts, noticed a problem. Although millions of metric tons of plastic waste were entering the ocean each year, the people around them kept using single-use plastics. In short, plastics were the norm. To address this problem, the students worked with Falmouth Water Stewards to create a campaign called “Skip the Straw.”
                












Marine debris
Marine debris is a persistent pollution problem that reaches throughout the entire ocean and Great Lakes. Our ocean and waterways are polluted with a wide variety of marine debris, ranging from tiny microplastics, smaller than 5 mm, to derelict fishing gear and abandoned vessels. Worldwide, hundreds of marine species have been negatively impacted by marine debris, which can harm or kill an animal when it is ingested or they become entangled, and can threaten the habitats they depend on. Marine debris can also interfere with navigation safety and potentially pose a threat to human health.
All marine debris comes from people with a majority of it originating on land and entering the ocean and Great Lakes through littering, poor waste management practices, storm water discharge, and extreme natural events such as tsunamis and hurricanes. Some debris, such as derelict fishing gear, can also come from ocean-based sources. This lost or abandoned gear is a major problem because it can continue to capture and kill wildlife, damage sensitive habitats, and even compete with and damage active fishing gear.
Local, national, and international efforts are needed to address this environmental problem. The Save our Seas Act of 2018 amends and reauthorizes the Marine Debris Act to promote international action, authorize cleanup and response actions, and increase coordination among federal agencies on this topic.












Garbage patches: What and where are they?
Garbage patches are large areas of the ocean where trash, fishing gear, and other marine debris collects. The term “garbage patch” is a misleading nickname, making many believe that garbage patches are ""islands of trash"" that are visible from afar. These areas are actually made up of debris ranging in size, from microplastics to large bundles of derelict fishing gear.
These patches are formed by large, rotating ocean currents called gyres that pull debris into one location, often to the gyre’s center. There are five gyres in the ocean: one in the Indian Ocean, two in the Atlantic Ocean, and two in the Pacific Ocean. Garbage patches of varying sizes are located in each gyre. Due to winds and currents, garbage patches are constantly changing size and shape. The debris making up the garbage patches can be found from the surface of the ocean all the way to the ocean floor.


















Encouraging tomorrow’s environmental leaders today


                  A healthy ocean starts with us. Learn how student leaders in American Samoa interned as part of a microplastics research project to protect ocean health.
                












The impact of marine pollution on seafood
Heavy metals and other contaminants can accumulate in seafood, making it harmful for humans to consume. Microplastics can be ingested by fish and other species that filter their food out of the water. With more than one-third of the shellfish-growing waters of the United States adversely affected by coastal pollution, it’s important for NOAA and it’s partners to study the impacts of microplastics and harmful contaminants in seafood. There is ongoing research around the country focusing on the potential risk to wildlife and humans from debris exposure and ingestion. NOAA monitors seafood contamination and provides safety tips through the FishWatch program.


















Students of all ages stemmed the tide of trash


                  Trash seems to be everywhere … blowing in the streets, perching in trees above creeks, and washing ashore on our nation’s coasts. Maybe that’s because people in the U.S. generated 262 million tons of solid waste in 2015 with about 13% of that being plastics — that’s equivalent to nearly 21 million school buses.
                












EDUCATION CONNECTION
Whether humans live near the coasts or far inland, they are a part of the problem — and the solution — to ocean pollution. Through this collection of resources and information, students can be informed of the types of pollution harming our ocean, and learn about actions they can take to prevent further pollution no matter where they live. The NOAA Marine Debris Program provides many educational resources for educators, students, families, and adults to help better understand this global issue.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,"Each year, billions of pounds of trash and other pollutants enter the ocean.","Sea to Sky: Education resource database 
Keep exploring! Find even more resources on ocean pollution and marine debris in our searchable resource database.








Lessons & activities



Educational resources from NOAA Marine Debris Program (ES, MS, HS, college)
 Plastic pollution and you: An interdisciplinary curriculum to explore our role in plastic pollution (ES, MS, HS)
Winged Ambassadors: Plastic pollution through the eyes of albatross (MS, HS) offsite link
""Be an Ocean Guardian"" activity book (ES)
From shore to State House: Marine debris undergraduate curriculum (college)
Annual Marine Debris Program art contest (ES, MS)
An educator's guide to marine debris (ES, MS, HS) (English & Spanish)
Understanding marine debris activity book (ES, MS) (English & Thai)
Prevention: Traveling through trash (ES, MS) offsite link
Marine debris STEAMSS (ES, MS, HS) offsite link
Trash shouldn't splash toolkit (ES, MS, HS) offsite link
Turtle Trash Collectors Program activities guide and resources (ES, MS, HS)
Talking trash and taking action (ES, MS, HS)
Earth Genius marine debris lesson plans (ES)







Multimedia



Ocean Today: Trash talk (video collection)
How to start school waste sorting stations (2 minutes)
Garbage patches: How gyres take our trash out to sea (podcast)
Students offer solutions to marine debris problems in Great Lakes (video)
Trash in the deep - encountered by NOAA Ship Okeanos Explorer (video)
Ocean Today: Dead zone in the Gulf 2015 (video)
Microworlds: Why do fish get sick? (video) offsite link
Ocean Today: Can you hear me? Noise pollution (video)
Ocean Today: Predicting harmful algal blooms (video)
Ocean Today: Saving a bay (video)
National Marine Sanctuaries media library (photos, videos, virtual dives)
Plastics in the ocean: Facts, fiction, and unknowns (70 minute webinar)
NOAA Marine Debris Toolkit for Educators: Citizen science & community action into an educational setting (60 minute webinar)
NOAA Live! Alaska: Talking Trash: Marine Debris Research in Alaska (63 minute webinar)
Ocean Today: TRASH TALK - Full Moon Watch Party (62 minute webinar)
Turtle Trash Collectors interactive program video (50 minutes)







Data resources



Pollution incident map
Marine Debris Tracker mobile app offsite link
Restoration project maps 
 Gulf of Mexico pollution and habitat atlas
Gulf of Mexico hypoxia watch
Harmful algal blooms maps
Visualizing how ocean currents help create the garbage patches
Ecosystem forecasting hotspots







Background information



Introduction to harmful algal blooms
Ocean nonpoint source pollution tutorial
Marine debris: Discover the issue
Posters and brochures from NOAA Marine Debris
Understanding noise pollution
Gulf oil spill restoration projects story maps
Google Earth tour about marine debris
What and where are garbage patches?







Career resources



Alexis Temkin: Searching for links between Deepwater Horizon and human health offsite link
Meet Marine Debris Program research analyst Carlie Herring







Related stories



NOAA Marine Debris Program blog
Hurricane debris prevention and preparedness in Puerto Rico: A Girls in Sciences project (2021)
Preventing marine debris One Cool Earth strategy at a time (2021)
Using citizen science to understand marine debris (2021)
Food for thought: Taking a bite out of lunchroom waste (2021)
Plastic in paradise (2021)
Working together for debris-free Great Lakes (2020)
50 years later: Clearing tires from Cocos Lagoon (2020)
Derelict fishing gear research and recovery with Fishing for Energy (2019)
How beach cleanups help keep microplastics out of the garbage patches (2015)
How do you keep killer whales away from an oil spill? (2016)













More Collections



Oil spills
Ocean floor features
Ocean acidification
Tsunamis
Tides


Ocean currents


Show more
Show less",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Where does pollution come from?,"The majority of pollutants that make their way into the ocean come from human activities along the coastlines and far inland. One of the biggest sources of pollution is nonpoint source pollution, which occurs as a result of runoff. Nonpoint source pollution can come from many sources, like septic tanks, vehicles, farms, livestock ranches, and timber harvest areas. Pollution that comes from a single source, like an oil or chemical spill, is known as point source pollution. Point source pollution events often have large impacts, but fortunately, they occur less often. Discharge from faulty or damaged factories or water treatment systems is also considered point source pollution.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Nutrients and algal blooms: Too much of a good thing?,"Sometimes it is not the type of material, but its concentration that determines whether a substance is a pollutant. For example, the nutrients nitrogen and phosphorus are essential elements for plant growth. However, if they are too abundant in a body of water, they can stimulate an overgrowth of algae, triggering an event called an algal bloom. Harmful algal blooms (HABs), also known as “red tides,” grow rapidly and produce toxic effects that can affect marine life and sometimes even humans. Excess nutrients entering a body of water, either through natural or human activities, can also result in hypoxia or dead zones. When large amounts of algae sink and decompose in the water, the decomposition process consumes oxygen and depletes the supply available to healthy marine life. Many of the marine species that live in these areas either die or, if they are mobile (such as fish), leave the area.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Nutrients and algal blooms: Too much of a good thing?,"Using ecological forecasting, NOAA is able to predict changes in ecosystems in response to HABs and other environmental drivers. These forecasts provide information about how people, economies, and communities may be affected. For example, the Harmful Algal Bloom Monitoring System developed by NOAA’s National Centers for Coastal Ocean Science provides information to the public and local authorities to help decide whether beaches need to be closed temporarily to protect public health.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Marine debris,"Marine debris is a persistent pollution problem that reaches throughout the entire ocean and Great Lakes. Our ocean and waterways are polluted with a wide variety of marine debris, ranging from tiny microplastics, smaller than 5 mm, to derelict fishing gear and abandoned vessels. Worldwide, hundreds of marine species have been negatively impacted by marine debris, which can harm or kill an animal when it is ingested or they become entangled, and can threaten the habitats they depend on. Marine debris can also interfere with navigation safety and potentially pose a threat to human health.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Marine debris,"All marine debris comes from people with a majority of it originating on land and entering the ocean and Great Lakes through littering, poor waste management practices, storm water discharge, and extreme natural events such as tsunamis and hurricanes. Some debris, such as derelict fishing gear, can also come from ocean-based sources. This lost or abandoned gear is a major problem because it can continue to capture and kill wildlife, damage sensitive habitats, and even compete with and damage active fishing gear.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Marine debris,"Local, national, and international efforts are needed to address this environmental problem. The Save our Seas Act of 2018 amends and reauthorizes the Marine Debris Act to promote international action, authorize cleanup and response actions, and increase coordination among federal agencies on this topic.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Garbage patches: What and where are they?,"Garbage patches are large areas of the ocean where trash, fishing gear, and other marine debris collects. The term “garbage patch” is a misleading nickname, making many believe that garbage patches are ""islands of trash"" that are visible from afar. These areas are actually made up of debris ranging in size, from microplastics to large bundles of derelict fishing gear.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,Garbage patches: What and where are they?,"These patches are formed by large, rotating ocean currents called gyres that pull debris into one location, often to the gyre’s center. There are five gyres in the ocean: one in the Indian Ocean, two in the Atlantic Ocean, and two in the Pacific Ocean. Garbage patches of varying sizes are located in each gyre. Due to winds and currents, garbage patches are constantly changing size and shape. The debris making up the garbage patches can be found from the surface of the ocean all the way to the ocean floor.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,The impact of marine pollution on seafood,"Heavy metals and other contaminants can accumulate in seafood, making it harmful for humans to consume. Microplastics can be ingested by fish and other species that filter their food out of the water. With more than one-third of the shellfish-growing waters of the United States adversely affected by coastal pollution, it’s important for NOAA and it’s partners to study the impacts of microplastics and harmful contaminants in seafood. There is ongoing research around the country focusing on the potential risk to wildlife and humans from debris exposure and ingestion. NOAA monitors seafood contamination and provides safety tips through the FishWatch program.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean pollution and marine debris,EDUCATION CONNECTION,"Whether humans live near the coasts or far inland, they are a part of the problem — and the solution — to ocean pollution. Through this collection of resources and information, students can be informed of the types of pollution harming our ocean, and learn about actions they can take to prevent further pollution no matter where they live. The NOAA Marine Debris Program provides many educational resources for educators, students, families, and adults to help better understand this global issue.",https://www.noaa.gov/education/resource-collections/ocean-coasts/ocean-pollution
Ocean Pollution: The Dirty Facts,Related Stories,"Skip carousel items














Water Pollution: Everything You Need to Know

January 11, 2023
GuideUnited States, InternationalMelissa Denchak

          Our rivers, reservoirs, lakes, and seas are drowning in chemicals, waste, plastic, and other pollutants. Here’s why―and what you can do to help.
        










Ocean Acidification: What You Need to Know

October 13, 2022
GuideUnited States, InternationalPerrin Ireland, Shelia Hu

          Carbon pollution isn't just warming the climate—it's also making our oceans more acidic.
        










Biodiversity 101

April 22, 2022
GuideInternational, United StatesCourtney Lindwall

          How do we define and measure biodiversity—and just why is it so important?",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean acidification,"When we burn fossil fuels, we don’t pollute just the air but the oceans too. Indeed, today’s seas absorb as much as a quarter of all man-made carbon emissions, which changes the pH of surface waters and leads to acidification (pH is a measure of how acidic or basic water is). This problem is rapidly worsening—oceans are now acidifying faster than they have in some 300 million years. In absorbing so much of the carbon emissions from the atmosphere, the pH level of the ocean surface has increased an estimated 30 percent since the start of the industrial revolution 200 years ago. If greenhouse gas emissions continue to increase, the surface waters of the ocean could be nearly 150 percent more acidic by the end of the century.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean acidification,,https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Trash in the ocean,"The majority of the garbage that enters the ocean each year is plastic—and here to stay. That’s because unlike other trash, the single-use plastic bags, water bottles, drinking straws, and yogurt containers, totalling some eight million metric tons of the plastic items we toss (instead of recycling), won’t biodegrade. Instead, they can persist in the environment for a millennium, polluting our beaches, entangling marine life, and getting ingested by fish, whales, turtles, and seabirds.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Trash in the ocean,"Where does all this debris originate? While some is dumped directly into the seas, an estimated 80 percent of marine litter makes its way there gradually from land-based sources―including those far inland―via storm drains, sewers, and other routes. (An excellent reason for why we should all reduce plastic pollution, no matter where we live.) Oil from boats, airplanes, cars, trucks, and even lawn mowers is contributing to water pollution circulating in ocean waters. Chemical discharges from factories, raw sewage overflow from water treatment systems, and stormwater and agricultural runoff add other forms of marine-poisoning pollutants to the toxic brew.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean noise,"The ocean is far from being a “silent world.” Sound waves travel farther and faster in the sea’s dark depths than they do in the air, and many marine mammals like whales and dolphins, in addition to fish and other sea creatures, rely on communication by sound to find food, mate, and navigate. But an increasing barrage of human-generated ocean noise pollution is altering the underwater acoustic landscape, harming—and even killing—marine species worldwide.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean noise,,https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Offshore drilling,"In addition to noise pollution, the oil and gas industry’s routine operations emit toxic by-products, release high levels of greenhouse gases, and lead to thousands of spills in U.S. waters annually. That oil can linger for decades and do irreversible damage to delicate marine ecosystems. Take the 1989 Exxon Valdez tanker spill in Alaska’s Prince William Sound, from which oil still remains, or the 2010 BP Deepwater Horizon offshore drilling disaster, which spread millions of gallons of oil throughout the Gulf of Mexico, imposing a heavy toll on coastal communities. But smaller spills also pollute the ocean (and the air) with long-lasting impacts. Even the most advanced cleanup efforts remove only a fraction of the oil, and sometimes they use hazardous technologies. Chemical dispersants used in the largest spill response efforts—1.8 million gallons were released into the Gulf after the BP disaster—are dangerous pollutants themselves.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,NRDC works to defend our oceans,"From the earliest days of NRDC’s founding, we’ve advocated—and litigated—to protect the world’s oceans. As political tides changed in Congress and the White House, NRDC has been steadfast in our defense of policies that protect marine species, as well as coastal communities and their ocean-based economies. In addition to advocating for climate policies that will ensure the health of marine ecosystems, NRDC has played a key role in halting offshore drilling and seismic blasting in the Arctic and Atlantic oceans, in the creation of the Atlantic’s first marine national monument, and in the push for more sustainable, ethical seafood. Today, we’re part of a growing coalition calling for governments to fully and highly protect at least 30 percent of our oceans by 2030 (part of what’s known as “30x30”) to help safeguard the marine ecosystems and fisheries that provide food, jobs, and cultural sustenance to billions around the world.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean pollution and you,"The fate of our seas is not only up to the government or industry. Our individual, daily actions matter too. You can start by reducing water pollution and runoff at home, being more mindful of your plastic consumption, or organizing a cleanup of your local waterway. You can also support the work of NRDC and other environmental advocacy groups as well as businesses and organizations that work to preserve our coasts and waters.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean pollution and you,,https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Ocean Pollution: The Dirty Facts,Ocean pollution and you,"This story was originally published on January 22, 2018, and has been updated with new information and links.",https://www.nrdc.org/stories/ocean-pollution-dirty-facts
Radioactive Waste Management,Types of radioactive waste,"Radioactive waste includes any material that is either intrinsically radioactive, or has been contaminated by radioactivity, and that is deemed to have no further use. Government policy dictates whether certain materials – such as used nuclear fuel and plutonium – are categorized as waste.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Types of radioactive waste,"Every radionuclide has a half-life – the time taken for half of its atoms to decay, and thus for it to lose half of its radioactivity. Radionuclides with long half-lives tend to be alpha and beta emitters – making their handling easier – while those with short half-lives tend to emit the more penetrating gamma rays. Eventually all radioactive waste decays into non-radioactive elements. The more radioactive an isotope is, the faster it decays. Radioactive waste is typically classified as either low-level (LLW), intermediate-level (ILW), or high-level (HLW), dependent, primarily, on its level of radioactivity.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Where and when is waste produced?,(See also information page on The Nuclear Fuel Cycle.),https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Where and when is waste produced?,"Radioactive waste is produced at all stages of the nuclear fuel cycle – the process of producing electricity from nuclear materials. The fuel cycle involves the mining and milling of uranium ore, its processing and fabrication into nuclear fuel, its use in the reactor, its reprocessing (if conducted), the treatment of the used fuel taken from the reactor, and finally, disposal of the waste. Whilst waste is produced during mining and milling and fuel fabrication, the majority (in terms of radioactivity) comes from the actual 'burning' of uranium to produce electricity. Where the used fuel is reprocessed, the amount of waste is reduced materially.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Treatment and conditioning,(See also information page on Treatment and Conditioning of Nuclear Waste),https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Treatment and conditioning,"Treatment involves operations intended to change waste streams’ characteristics to improve safety or economy. Treatment techniques may involve compaction to reduce volume, filtration or ion exchange to remove radionuclide content, or precipitation to induce changes in composition.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Treatment and conditioning,"Conditioning is undertaken to change waste into a form that is suitable for safe handling, transportation, storage, and disposal. This step typically involves the immobilisation of waste in containers. Liquid LLW and ILW are typically solidified in cement, whilst HLW is calcined/dried then vitrified in a glass matrix. Immobilized waste will be placed in a container suitable for its characteristics.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Storage and disposal,(See also information page on Storage and Disposal of Radioactive Waste.),https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Storage and disposal,"Storage of waste may take place at any stage during the management process. Storage involves maintaining the waste in a manner such that it is retrievable, whilst ensuring it is isolated from the external environment. Waste may be stored to make the next stage of management easier (for example, by allowing its natural radioactivity to decay). Storage facilities are commonly onsite at the power plant, but may be also be separate from the facility where it was produced.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Storage and disposal,"Disposal of waste takes place when there is no further foreseeable use for it, and in the case of HLW, when radioactivity has decayed to relatively low levels after about 40-50 years.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Funding waste management,Nuclear power is the only large-scale energy-producing technology that takes full responsibility for all its waste and fully costs this into the product. Financial provisions are made for managing all kinds of civilian radioactive waste. The cost of managing and disposing of nuclear power plant waste typically represents about 5% of the total cost of the electricity generated.,https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Funding waste management,"Most nuclear utilities are required by governments to put aside a levy (e.g. 0.1 cents per kilowatt hour in the USA, 0.14 ¢/kWh in France) to provide for the management and disposal of their waste.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Funding waste management,"The actual arrangements for paying for waste management and decommissioning vary. The key objective is, however, always the same: to ensure that sufficient funds are available when they are needed. There are three main approaches:",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,Funding waste management,"Provisions on the balance sheet. Sums to cover the anticipated cost of waste management and decommissioning are included on the generating company's balance sheet as a liability. As waste management and decommissioning work proceeds, the company has to ensure that it has sufficient investments and cashflow to meet the required payments.
Internal fund. Payments are made over the operating lifetime of the nuclear facility into a special fund that is held and administered within the company. The rules for the management of the fund vary, but many countries allow the fund to be re-invested in the assets of the company, subject to adequate securities and investment returns.
External fund. Payments are made into a fund that is held outside the company, often within government or administered by a group of independent trustees. Again, rules for the management of the fund vary. Some countries only allow the fund to be used for waste management and decommissioning purposes, whilst others allow companies to borrow a percentage of the fund to reinvest in their business.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"The volume of high-level radioactive waste (HLW) produced by the civil nuclear industry is small. The IAEA estimates that 392,000 tonnes of heavy metal (tHM) in the form of used fuel have been discharged since the first nuclear power plants commenced operation. Of this, the agency estimates that 127,000 tHM have been reprocessed. The IAEA estimates that the disposal volumeb of the current solid HLW inventory is approximately 29,000 m3.1 For context, this is a volume roughly equivalent to a three metre tall building covering an area the size of a soccer pitch.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"The amounts of ILW, LLW, and VLLW produced are greater in volume, but are much less radioactive (see above section on Types of radioactive waste). Given its lower inherent radioactivity, the majority of waste produced by nuclear power production and classified as LLW or VLLW has already been placed in disposal. The IAEA estimates that over 80% of all LLW and VLLW produced to date is in disposal.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"Nuclear waste inventory (IAEA estimates, 2022)1",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"Solid radioactive waste in storage (m3)


Solid radioactive waste in disposal (m3)


Proportion of waste type in disposal





VLLW
2,918,000
11,842,000
80%


LLW
1,471,000
18,499,000
92%


ILW
2,740,000
133,000
5%


HLW
29,000
0
0%",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"Note: all volumetric figures are provided as estimates based on operating and proposed final disposal solutions for different types of waste. Figures, published in January 2022, are estimates for end of 2016.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"All hazardous waste requires careful management and disposal, not just radioactive waste. The amount of waste produced by the nuclear power industry is small relative to both other forms of electricity generation and general industrial activity. For example, in the UK – the world's oldest nuclear industry – the total amount of radioactive waste produced to date, and forecast to 2125, is about 4.9 million tonnes. After all waste has been packaged, it is estimated that the final volume would occupy a space similar to that of a large, modern soccer stadium. This compares with an annual generation of 200 million tonnes of conventional waste, of which 4.3 million tonnes is classified as hazardous. About 94% of radioactive waste in the UK is classified as LLW, about 6% is ILW, and less than 0.03% is classified as HLW.4",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"In over 50 years of civil nuclear power experience, the management and disposal of civil nuclear waste has not caused any serious health or environmental problems, nor posed any real risk to the general public. Alternatives for power generation are not without challenges, and their undesirable by-products are generally not well controlled.",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"To put the production and management of nuclear waste in context, it is important to consider the non-desirable by-products – most notably carbon dioxide emissions – of other large-scale commercial electricity generating technologies. In 2019, nuclear power plants supplied 2657 TWh of electricity, about 10% of the world’s total consumption. Fossil fuels supplied about 63%, of which coal contributed the most (9914 TWh), followed by gas (6346TWh), and oil (747 TWh). If the about 10% of electricity supplied by nuclear power had been replaced by gas – by far the cleanest burning fossil fuel – an additional c. 1300 million tonnes of CO2 would have been released into the atmosphere; the equivalent of putting an additional 250 million cars on the road.6, c",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,CO2 emissions avoided through the use of nuclear power,https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,"Lifecycle emissions
			(gCO2eq/kWh)5, a


Estimated emissions to produce 2710 TWh electricity
			(million tonnes CO2)


Potential emissions avoided through use of nuclear power
			(million tonnes CO2)


Potential emissions avoided through use of nuclear
			(million cars equivalent)6, c





Nuclear power
12

32

NA
NA


Gas (CCS)
490
1300
1268
c. 250


Coal
820
2180
2148
c. 400",https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
Radioactive Waste Management,How much waste is produced?,Note: Lifecycle emissions estimates from the IPCC. Estimate of average emissions per vehicle from the EPA.,https://world-nuclear.org/information-library/nuclear-fuel-cycle/nuclear-wastes/radioactive-waste-management.aspx
